vdom,name,uuid,type,start-ip,end-ip,subnet,wildcard-fqdn,fqdn,associated-interface,comment
CT03CASH2,Net_10.2.96.0,2322694a-6865-51e7-128d-de4ad92b3850,,,,10.2.96.0 255.255.255.0,,,I.CASH.Trust2,
CT03CASH2,Net_10.1.94.104_29,116848a4-6866-51e7-06c7-c55e39268b5c,,,,10.1.94.104 255.255.255.248,,,E.OCG,
CT03CASH2,Net_10.2.94.104_29,1ac2cd7a-6866-51e7-a8b4-31eff9993e9a,,,,10.2.94.104 255.255.255.248,,,E.OCG,
CT03CASH2,Range_10.1.131.21-22,3374f964-68a3-51e7-81a9-40e8b1790458,iprange,10.1.131.21,10.1.131.22,,,,E.TOF1,
CT03CASH2,Host_192.168.93.239,8c83d714-68a3-51e7-da4c-f39dfc8bb15c,,,,192.168.93.239 255.255.255.255,,,E.UCN,
CT03CASH2,Host_192.168.187.19,ac76cdb0-68a3-51e7-3ff4-b2bc2b6f72c0,,,,192.168.187.19 255.255.255.255,,,E.UCN,
CT03CASH2,Host_192.168.166.159,211b2d74-68b2-51e7-bd26-b901acfe5422,,,,192.168.166.159 255.255.255.255,,,E.UCN,
CT03CASH2,Range_192.168.150.131-132,212bd124-68b2-51e7-fdec-a60a007ca850,iprange,192.168.150.131,192.168.150.132,,,,E.UCN,
CT03CASH2,Range_192.168.25.86-87,2151e044-68b2-51e7-f8ce-d82d7fb4b6d4,iprange,192.168.25.86,192.168.25.87,,,,E.UCN,
CT03CASH2,Host_192.168.30.65,2162876e-68b2-51e7-fc6b-32b2be695833,,,,192.168.30.65 255.255.255.255,,,E.UCN,
CT03CASH2,Host_192.168.3.105,217331ea-68b2-51e7-9e66-ab50f4dae1db,,,,192.168.3.105 255.255.255.255,,,E.UCN,
CT03CASH2,Host_192.168.150.109,2183daea-68b2-51e7-8577-e18bc8f4ee86,,,,192.168.150.109 255.255.255.255,,,E.UCN,
CT03CASH2,Host_192.168.214.7,21a52cea-68b2-51e7-8d00-144632fabbc1,,,,192.168.214.7 255.255.255.255,,,E.UCN,
CT03CASH2,Host_192.168.150.245,21b5da0e-68b2-51e7-41ac-f65691cc710b,,,,192.168.150.245 255.255.255.255,,,E.UCN,
CT03CASH2,Host_192.168.190.242,21c885b4-68b2-51e7-26a0-20888a2e65de,,,,192.168.190.242 255.255.255.255,,,E.UCN,
CT03CASH2,Host_192.168.25.59,21d728c6-68b2-51e7-c34e-45c6aac971ca,,,,192.168.25.59 255.255.255.255,,,E.UCN,
CT03CASH2,Range_192.168.21.136-137,21fadfb4-68b2-51e7-ba62-3fe75fd727d6,iprange,192.168.21.136,192.168.21.137,,,,E.UCN,
CT03CASH2,Host_192.168.53.101,220de988-68b2-51e7-ca30-40b7578fdf04,,,,192.168.53.101 255.255.255.255,,,E.UCN,
CT03CASH2,Range_192.168.166.53-54,221e91d4-68b2-51e7-56a4-f1480078a5f9,iprange,192.168.166.53,192.168.166.54,,,,E.UCN,
CT03CASH2,Range_192.168.150.140-141,2252f01e-68b2-51e7-9f21-b52ddfee54af,iprange,192.168.150.140,192.168.150.141,,,,E.UCN,
CT03CASH2,Range_192.168.190.229-230,2275696e-68b2-51e7-27c1-a2042dadec34,iprange,192.168.190.229,192.168.190.230,,,,E.UCN,
CT03CASH2,Host_192.168.25.84,22790d08-68b2-51e7-6490-e48407c30641,,,,192.168.25.84 255.255.255.255,,,E.UCN,
CT03CASH2,Range_192.168.214.6-7,22ab00b0-68b2-51e7-262d-d0557b26811c,iprange,192.168.214.6,192.168.214.7,,,,E.UCN,
CT03CASH2,Host_10.70.16.208,22e41e90-68b2-51e7-eec0-447f444935d1,,,,10.70.16.208 255.255.255.255,,,I.TOFAPP,
CT03CASH2,Net_192.168.143.0,22f4c72c-68b2-51e7-2cef-1cf8ed0cfcc6,,,,192.168.143.0 255.255.255.0,,,E.UCN,
CT03CASH2,Net_192.168.164.0,231d21fe-68b2-51e7-d77b-1b0e059196da,,,,192.168.164.0 255.255.255.0,,,E.UCN,
CT03CASH2,Net_192.168.190.0,2326c3d0-68b2-51e7-33b9-8bdd174ac251,,,,192.168.190.0 255.255.255.0,,,E.UCN,
CT03CASH2,Net_192.168.189.0,23376c58-68b2-51e7-2820-1751fec44123,,,,192.168.189.0 255.255.255.0,,,E.UCN,
CT03CASH2,Host_192.168.150.57,23813568-68b2-51e7-90fd-15dd5f02580f,,,,192.168.150.57 255.255.255.255,,,E.UCN,
CT03CASH2,Range_10.1.88.45-50,2391def4-68b2-51e7-7c33-fa924f906ec6,iprange,10.1.88.45,10.1.88.50,,,,I.CASH.Trust2,
CT03CASH2,Host_192.168.150.50,23dc612c-68b2-51e7-8d59-fd9f64dec64f,,,,192.168.150.50 255.255.255.255,,,E.UCN,
CT03CASH2,Host_192.168.150.54,23dcd8be-68b2-51e7-d427-d321651d7743,,,,192.168.150.54 255.255.255.255,,,E.UCN,
CT03CASH2,Host_192.168.188.24,24e174e0-68b2-51e7-fbcd-dbe5cd5853b9,,,,192.168.188.24 255.255.255.255,,,E.UCN,
CT03CASH2,Host_10.1.93.51,9bdd4274-6c57-51e7-8bd2-6c14df5c8981,,,,10.1.93.51 255.255.255.255,,,I.CASH.Trust2,OCG CMPC 2
CT03CASH2,Range_10.1.93.11-40,222de24c-6c59-51e7-0c63-0aef416b1f0c,iprange,10.1.93.11,10.1.93.40,,,,I.CASH.Trust2,OCG primary servers
CT03CASH2,Range_10.1.90.82-83,2246e1d4-6c59-51e7-0aaf-94818bdbe15a,iprange,10.1.90.82,10.1.90.83,,,,I.CASH.Trust2,OMDC RTS server1-2
CT03CASH2,Host_10.1.90.241,225a6af6-6c59-51e7-a735-d43431cc8876,,,,10.1.90.241 255.255.255.255,,,I.CASH.Trust2,OMDC RTS ManWS
CT03CASH2,Range_10.1.90.94-95,2269d432-6c59-51e7-1a0b-854364c26cc5,iprange,10.1.90.94,10.1.90.95,,,,I.CASH.Trust2,OMDCC RTS server1-2
CT03CASH2,Host_10.1.93.231,228e7422-6c59-51e7-4538-321965b8d45d,,,,10.1.93.231 255.255.255.255,,,I.CASH.Trust2,OCG CMPC 1
CT03CASH2,Host_10.1.93.20,22afddd8-6c59-51e7-7a11-a3a97ef3caa6,,,,10.1.93.20 255.255.255.255,,,I.CASH.Trust2,OCG primary ofs10
CT03CASH2,Net_10.80.11.0,6fe57672-6d02-51e7-ad72-d6f8464038a6,,,,10.80.11.0 255.255.255.0,,,I.OMC,
CT03CASH2,Net_10.80.1.0,7c697e7a-6d02-51e7-33e0-ad210b8e0543,,,,10.80.1.0 255.255.255.0,,,I.OMC,
CT03CASH2,Range_10.90.22.41-42,f9052efc-6ded-51e7-3e02-a5f34fbfe17e,iprange,10.90.22.41,10.90.22.42,,,,I.OAdmWEB,
CT03CASH2,Range_10.90.20.39-40,10e8416c-6dee-51e7-8b47-360d3826272d,iprange,10.90.20.39,10.90.20.40,,,,I.OAdmAPP,
CT03CASH2,Range_10.90.21.41-42,25f78130-6dee-51e7-2449-ae96ed5cb31e,iprange,10.90.21.41,10.90.21.42,,,,I.OAdmWEB,
CT03CASH2,Range_10.80.11.17-18,44e6bf3e-6dee-51e7-2764-14d26a905bf1,iprange,10.80.11.17,10.80.11.18,,,,I.OMC,
CT03CASH2,Range_10.80.11.131-132,56a77ace-6dee-51e7-14cc-0cbe78f5a9c3,iprange,10.80.11.131,10.80.11.132,,,,I.OMC,
CT03CASH2,Net_10.90.20.0,f8023c5a-6def-51e7-90c6-8a323d341a51,,,,10.90.20.0 255.255.255.0,,,I.OAdmAPP,
CT03CASH2,Net_10.70.4.0,21f3ab2a-6df0-51e7-c5c0-603b2c9a8140,,,,10.70.4.0 255.255.255.0,,,I.SATWEB,
CT03CASH2,Net_10.90.21.0,390ee324-6df0-51e7-1913-ed7ba2e923f9,,,,10.90.21.0 255.255.255.0,,,I.OAdmWEB,
CT03CASH2,Range_10.91.20.39-40,10cd0fa6-6df2-51e7-a4fe-f01f1d91e8ab,iprange,10.91.20.39,10.91.20.40,,,,I.OAdmAPP,
CT03CASH2,Net_10.91.20.0,32ed3458-6df2-51e7-1f49-c1228d767a68,,,,10.91.20.0 255.255.255.0,,,I.OAdmAPP,
CT03CASH2,Range_10.2.90.82-83,5e494ca4-6df2-51e7-2c63-f0d0f12c8c7b,iprange,10.2.90.82,10.2.90.83,,,,I.CASH.Trust2,OMDC RTS server1-2
CT03CASH2,Range_10.70.2.61-62,8082d646-6df2-51e7-6c9a-e78ff31db337,iprange,10.70.2.61,10.70.2.62,,,,I.TOFAPP,
CT03CASH2,Range_10.70.12.61-62,97d239ea-6df2-51e7-a926-2c8c984650da,iprange,10.70.12.61,10.70.12.62,,,,I.TOFAPP,
CT03CASH2,Range_10.70.2.21-22,4cf06d6a-6df8-51e7-e250-094d90c4e648,iprange,10.70.2.21,10.70.2.22,,,,I.TOFAPP,
CT03CASH2,Range_10.70.12.21-22,5dd60bee-6df8-51e7-220c-9197a094eb97,iprange,10.70.12.21,10.70.12.22,,,,I.TOFAPP,
CT03CASH2,Net_10.1.101.0,54c31728-710d-51e7-3e93-cca7b7b1df3f,,,,10.1.101.0 255.255.255.0,,,E.CSC3,CSC
CT03CASH2,Net_10.1.102.0,69c047cc-710d-51e7-6ae3-ea7f130b17b9,,,,10.1.102.0 255.255.255.0,,,E.CSC3,CSC
CT03CASH2,Net_10.1.103.0,747b48e2-710d-51e7-1ad9-5217908d443c,,,,10.1.103.0 255.255.255.0,,,E.CSC3,CSC
CT03CASH2,Net_10.2.101.0,820b5d3a-710d-51e7-7ab1-d8f856b668bb,,,,10.2.101.0 255.255.255.0,,,E.CSC3,CSC
CT03CASH2,Net_10.2.102.0,8f293e10-710d-51e7-a73f-8c095cdbd33a,,,,10.2.102.0 255.255.255.0,,,E.CSC3,CSC
CT03CASH2,Net_10.2.103.0,9ba271ac-710d-51e7-f97f-b965dd025f05,,,,10.2.103.0 255.255.255.0,,,E.CSC3,CSC
CT03CASH2,Range_10.1.89.84-85,b59c376e-710d-51e7-e71a-245539fea2e0,iprange,10.1.89.84,10.1.89.85,,,,I.CASH.Trust2,pomdrfs001-2 mc2tcp
CT03CASH2,Range_10.2.89.84-85,cfc73c56-710d-51e7-1b3e-0db6323e93cc,iprange,10.2.89.84,10.2.89.85,,,,I.CASH.Trust2,somdrfs001-2 mc2tcp
CT03CASH2,Host_10.1.88.31,e11b6932-710d-51e7-8e5f-d2510de5e48b,,,,10.1.88.31 255.255.255.255,,,I.CASH.Trust2,OMDC MTR PC
CT03CASH2,Range_10.1.88.80-86,044db5f4-710e-51e7-9a99-fe0c60b2ae42,iprange,10.1.88.80,10.1.88.86,,,,I.CASH.Trust2,
CT03CASH2,Range_10.2.88.80-85,13b5f51a-710e-51e7-57e3-d5556936a825,iprange,10.2.88.80,10.2.88.85,,,,I.CASH.Trust2,
CT03CASH2,Range_10.1.89.87-88,247c3f12-710e-51e7-29c2-c043a1b6d2ff,iprange,10.1.89.87,10.1.89.88,,,,I.CASH.Trust2,ptofapp004-5 data
CT03CASH2,Range_10.1.101.1-2,b721ccfe-7110-51e7-922d-0cd7f31dff0b,iprange,10.1.101.1,10.1.101.2,,,,E.CSC3,
CT03CASH2,Range_10.2.101.1-2,c5d1a3dc-7110-51e7-a8bb-3e6754d6bf38,iprange,10.2.101.1,10.2.101.2,,,,E.CSC3,
CT03CASH2,Host_10.1.103.10,f4027ca0-7114-51e7-ac63-999c653658c8,,,,10.1.103.10 255.255.255.255,,,E.CSC3,
CT03CASH2,Host_10.2.103.10,004ef40c-7115-51e7-621e-146e757c4e2a,,,,10.2.103.10 255.255.255.255,,,E.CSC3,
CT03CASH2,Host_10.1.88.78,586135b0-7115-51e7-8fc3-b6bf9eb81e99,,,,10.1.88.78 255.255.255.255,,,I.CASH.Trust2,
CT03CASH2,Host_172.22.8.4,f5375a82-727c-51e7-b20d-8aad63146e20,,,,172.22.8.4 255.255.255.255,,,E.XSYS,
CT03CASH2,Host_192.168.110.23,682219f6-727d-51e7-ed6a-f5a0543ee7f8,,,,192.168.110.23 255.255.255.255,,,E.UCN,
CT03CASH2,Range_192.168.7.23-24,829aa4ba-727d-51e7-fc9f-d1abd2e8cdcf,iprange,192.168.7.23,192.168.7.24,,,,E.UCN,
CT03CASH2,Host_10.163.145.41,d9bda38c-727d-51e7-5e7f-0e29f9a3b5b4,,,,10.163.145.41 255.255.255.255,,,E.OCG,
CT03CASH2,Range_10.1.95.33-34,0659dc4e-727e-51e7-a32e-7c7877fbbf01,iprange,10.1.95.33,10.1.95.34,,,,I.CASH.Trust2,
CT03CASH2,Host_10.1.150.20,39752024-741e-51e7-de65-f0e7c3c62b09,,,,10.1.150.20 255.255.255.255,,,E.SMARTS,
CT03CASH2,Host_10.1.150.21,46480802-741e-51e7-2dbd-20a64fe340e0,,,,10.1.150.21 255.255.255.255,,,E.SMARTS,
CT03CASH2,Host_10.1.94.117,89b72bc4-744e-51e7-c2f0-52ffa4e382fd,,,,10.1.94.117 255.255.255.255,,,I.CASH.Trust2,
CT03CASH2,Host_10.1.94.118,a27fba36-744e-51e7-5698-70db0840fd1e,,,,10.1.94.118 255.255.255.255,,,I.CASH.Trust2,
CT03CASH2,Net_10.1.150.0,9633d722-7970-51e7-ab5c-1454c6f387fc,,,,10.1.150.0 255.255.255.0,,,E.SMARTS,SMARTS
CT03CASH2,Host_10.2.90.241,b216e52c-7972-51e7-4652-720e77de67cc,,,,10.2.90.241 255.255.255.255,,,I.CASH.Trust2,CASH
CT03CASH2,Host_10.68.11.11,1d9749b4-7986-51e7-5089-51cbbfbee44b,,,,10.68.11.11 255.255.255.255,,,E.OMDD4,pomdctu001 data
CT03CASH2,Host_10.1.90.101,42ff7c6c-7986-51e7-8591-60747110972c,,,,10.1.90.101 255.255.255.255,,,I.CASH.Trust2,pomdclt001 data
CT03CASH2,Host_10.2.90.101,4ee0f704-7986-51e7-3390-4e5ba3f1077f,,,,10.2.90.101 255.255.255.255,,,I.CASH.Trust2,somdclt001 data
CT03CASH2,Net_10.68.11.0,558564ae-7987-51e7-2a86-3e6a44d96298,,,,10.68.11.0 255.255.255.0,,,E.OMDD4,
CT03CASH2,Range_10.1.102.1-2,daf982c6-7989-51e7-6699-62a5216269df,iprange,10.1.102.1,10.1.102.2,,,,E.CSC3,
CT03CASH2,Range_10.2.102.1-2,f3f55ba6-7989-51e7-aa97-6ac26ff8b419,iprange,10.2.102.1,10.2.102.2,,,,E.CSC3,
CT03CASH2,Host_10.1.106.11,8160b464-798e-51e7-8282-0d11f093728f,,,,10.1.106.11 255.255.255.255,,,E.CSC3,MMDH
CT03CASH2,Host_10.1.89.70,aefb6072-798e-51e7-1839-8cfa8cb24647,,,,10.1.89.70 255.255.255.255,,,I.CASH.Trust2,pomdplt001
CT03CASH2,Host_10.1.107.11,6c452f96-798f-51e7-f671-4d0dc07d643f,,,,10.1.107.11 255.255.255.255,,,E.CSC3,MMDH mgt
CT03CASH2,Host_10.1.88.70,87f0a068-798f-51e7-9865-43001d2a05ca,,,,10.1.88.70 255.255.255.255,,,I.CASH.Trust2,
CT03CASH2,OMDD_PCCW_WAN,d0d12076-79b9-51e7-df34-7618f41126db,,,,10.155.0.0 255.255.0.0,,,E.OMDD4,
CT03CASH2,OMDD_HGC_WAN,e1b61888-79b9-51e7-bc38-4d8af032bdc7,,,,10.156.0.0 255.255.0.0,,,E.OMDD4,
CT03CASH2,OMDD_WTT_WAN,f1b56c70-79b9-51e7-baf5-e965fb804c1a,,,,10.157.0.0 255.255.0.0,,,E.OMDD4,
CT03CASH2,Range_10.70.5.61-63,ad73ecf0-79bc-51e7-9911-73d118871c85,iprange,10.70.5.61,10.70.5.63,,,,I.SATWEB,
CT03CASH2,Range_10.70.5.51-52,2867104a-79bd-51e7-06ff-84e344758975,iprange,10.70.5.51,10.70.5.52,,,,I.SATWEB,
CT03CASH2,Range_10.1.93.146-147,ade57db4-79cd-51e7-1396-2b2a5bf6e11b,iprange,10.1.93.146,10.1.93.147,,,,I.TOFAPP,
CT03CASH2,Range_10.1.93.156-157,ebb08602-79cd-51e7-9134-cd72f35b190b,iprange,10.1.93.156,10.1.93.157,,,,I.TOFAPP,
CT03CASH2,Range_10.1.93.166-167,f8abe8ec-79cd-51e7-6800-14dc9165e412,iprange,10.1.93.166,10.1.93.167,,,,I.TOFAPP,
CT03CASH2,Range_10.1.93.176-177,05d9ed16-79ce-51e7-7c70-30310bf584ae,iprange,10.1.93.176,10.1.93.177,,,,I.TOFAPP,
CT03CASH2,Range_10.2.93.146-147,72d3f518-79d5-51e7-7380-94e0197dd887,iprange,10.2.93.146,10.2.93.147,,,,I.TOFAPP,
CT03CASH2,Range_10.2.93.156-157,8b4a29b4-79d5-51e7-7c05-510f7412559a,iprange,10.2.93.156,10.2.93.157,,,,I.TOFAPP,
CT03CASH2,Range_10.2.93.166-167,a782cb0e-79d5-51e7-8f02-7b9d66f366fe,iprange,10.2.93.166,10.2.93.167,,,,I.TOFAPP,
CT03CASH2,Range_10.2.93.176-177,b777f822-79d5-51e7-4e8e-54c92a77813c,iprange,10.2.93.176,10.2.93.177,,,,I.TOFAPP,
CT03CASH2,Host_10.63.109.101,40931d8a-7f6c-51e7-9766-3f1ea648765a,,,,10.63.109.101 255.255.255.255,,,E.TOF2,
CT03CASH2,Host_10.63.109.100,44567264-7f6c-51e7-e700-ec3e6b884789,,,,10.63.109.100 255.255.255.255,,,E.TOF2,
CT03CASH2,Net_10.63.109.0,34fbf540-7f6d-51e7-491b-b37851459754,,,,10.63.109.0 255.255.255.0,,,E.TOF2,
CT03CASH2,Range_192.168.20.14-15,914fef68-84a4-51e7-b705-3f91adb49ba5,iprange,192.168.20.14,192.168.20.15,,,,E.MDF,
CT03CASH2,Net_192.168.20.0,a5b3b85e-84a4-51e7-796e-15d60bd7918f,,,,192.168.20.0 255.255.255.0,,,E.MDF,
CT03CASH2,Net_10.2.125.0,068977dc-84ea-51e7-2096-c93ae1845bf6,,,,10.2.125.0 255.255.255.0,,,E.CSC3,
CT03CASH2,Host_10.2.125.43,4cb43688-84eb-51e7-3813-b0adaba1dfa9,,,,10.2.125.43 255.255.255.255,,,E.CSC3,
CT03CASH2,Host_10.1.94.114,fc12f560-84f0-51e7-5ac4-53aecb1bee76,,,,10.1.94.114 255.255.255.255,,,I.CASH.Trust2,
CT03CASH2,Net_10.141.245.0,0de88610-84f6-51e7-01f5-f84b52b5be2a,,,,10.141.245.0 255.255.255.0,,,W.OCG.T3T4,
CT03CASH2,Range_10.1.141.10-30_2,cf2ab974-8500-51e7-0fd9-b2f399d96a61,iprange,10.1.141.10,10.1.141.30,,,,I.TOFAPP,
CT03CASH2,Host_192.168.176.55,f041b93a-8507-51e7-a472-2c60e52f4a1a,,,,192.168.176.55 255.255.255.255,,,E.UCN,
CT03CASH2,Host_192.168.176.51,2d2ab22a-8508-51e7-ed7f-2eb44c98863d,,,,192.168.176.51 255.255.255.255,,,E.UCN,
CT03CASH2,Host_192.168.176.52,39e1d0ca-8508-51e7-f323-2fdff27431bc,,,,192.168.176.52 255.255.255.255,,,E.UCN,
CT03CASH2,Host_192.168.176.53,4bcc671e-8508-51e7-c13a-5661ce442d69,,,,192.168.176.53 255.255.255.255,,,E.UCN,
CT03CASH2,Host_192.168.176.50,5d08d21a-8508-51e7-b7c5-eb1fab2e0c1b,,,,192.168.176.50 255.255.255.255,,,E.UCN,
CT03CASH2,Host_192.168.176.54,68c48a72-8508-51e7-af44-d7cd3010d00a,,,,192.168.176.54 255.255.255.255,,,E.UCN,
CT03CASH2,Host_192.168.35.21,772d5332-8508-51e7-e225-42fe03681f1a,,,,192.168.35.21 255.255.255.255,,,E.UCN,
CT03CASH2,Host_192.168.35.22,83144386-8508-51e7-8446-8478a03f4abb,,,,192.168.35.22 255.255.255.255,,,E.UCN,
CT03CASH2,Host_192.168.35.23,92440210-8508-51e7-dd97-366714c888da,,,,192.168.35.23 255.255.255.255,,,E.UCN,
CT03CASH2,Host_192.168.35.24,9fd11972-8508-51e7-a651-af61c0b6db5e,,,,192.168.35.24 255.255.255.255,,,E.UCN,
CT03CASH2,Host_192.168.35.25,ad4448ea-8508-51e7-7ee6-3b74d72bcae1,,,,192.168.35.25 255.255.255.255,,,E.UCN,
CT03CASH2,Host_192.168.35.26,b9d7e332-8508-51e7-1c4e-64dce7876b76,,,,192.168.35.26 255.255.255.255,,,E.UCN,
CT03CASH2,Net_10.63.129.0,e04a1d90-8964-51e7-1184-fe7d2bd88940,,,,10.63.129.0 255.255.255.0,,,E.TOF1,PCCWT IAN subnet
CT03CASH2,Net_10.63.136.0,fbf41ed8-8964-51e7-bea5-9cdb729f2498,,,,10.63.136.0 255.255.255.0,,,E.TOF1,ESQ 6/F IAN Subnet 1
CT03CASH2,Net_10.63.137.0,31f45354-8965-51e7-8876-6e3c7ae09b0a,,,,10.63.137.0 255.255.255.0,,,E.TOF1,IFC IAN subnet
CT03CASH2,Net_10.63.139.0,501eeaba-8965-51e7-5101-c3174a836cef,,,,10.63.139.0 255.255.255.0,,,E.TOF1,CES IAN subnet
CT03CASH2,Range_10.19.19.11-12,8bd7f8da-8965-51e7-a11c-9b1aa3454ec2,iprange,10.19.19.11,10.19.19.12,,,,E.TOF1,BSS Support
CT03CASH2,Net_10.19.19.0,98d135a6-8965-51e7-7d5b-99f08d83c289,,,,10.19.19.0 255.255.255.0,,,E.TOF1,BSS subnet
CT03CASH2,Net_10.1.107.0,a34eb7d4-89cd-51e7-bbcc-a8486f045ac9,,,,10.1.107.0 255.255.255.0,,,E.CSC3,
CT03CASH2,Net_10.0.60.0,b82d8d10-89cd-51e7-3ab6-9336428c7234,,,,10.0.60.0 255.255.255.0,,,E.CSC3,
CT03CASH2,Host_192.168.188.234,917bf42c-89e6-51e7-c157-19c718cd3218,,,,192.168.188.234 255.255.255.255,,,E.UCN,
CT03CASH2,Range_192.168.188.229-230,cd6052e2-89e8-51e7-ef16-449bb3343a40,iprange,192.168.188.229,192.168.188.230,,,,E.UCN,
CT03CASH2,Range_192.168.150.231-232,7dba16dc-89e9-51e7-5007-284480bf27af,iprange,192.168.150.231,192.168.150.232,,,,E.UCN,
CT03CASH2,Host_192.168.188.231,962367be-89e9-51e7-fe26-a5538f7353bd,,,,192.168.188.231 255.255.255.255,,,E.UCN,
CT03CASH2,Host_192.168.150.228,f8c3d9d0-89e9-51e7-1367-a743b82d2b36,,,,192.168.150.228 255.255.255.255,,,E.UCN,
CT03CASH2,Host_192.168.188.228,1029c418-89ea-51e7-70d0-8ef1b04c1231,,,,192.168.188.228 255.255.255.255,,,E.UCN,
CT03CASH2,Range_192.168.150.57-61,a1ed27b4-89ea-51e7-f8db-e631646e1b49,iprange,192.168.150.57,192.168.150.61,,,,E.UCN,
CT03CASH2,Host_192.168.27.100,ca47b83c-89ea-51e7-7aa6-dad7fe8e72c7,,,,192.168.27.100 255.255.255.255,,,E.UCN,
